QStrength	Quantifier	Arg1	Pred	Arg2	Sentence	Score	Canonical?	Multiword?	Inferred?	Domain	Range	Provenance
1.00	most	elm	has-part	treetop	Most elms have (part) treetops.	-	y	n	n	plant_n2	location_n1	WordNet3.0
1.00	most	elm	has-part	trunk	Most elms have (part) trunks.	-	y	n	n	plant_n2	plant_part_n1	WordNet3.0
1.00	most	elm	has-part	vacuole	Most elms have (part) vacuoles.	-	y	n	n	plant_n2	body_part_n1	WordNet3.0
1.00	most	elm	has-part	xylem	Most elms have (part) xylem.	-	y	n	n	plant_n2	plant_part_n1	WordNet3.0
1.00	most	emblem	has-part	section	Most emblems have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	embodiment	has-part	arm	Most embodiment has (part) arms.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	embodiment	has-part	body substance	Most embodiment has (part) body substances.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	embodiment	has-part	cell membrane	Most embodiment has (part) cell membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	embodiment	has-part	cell	Most embodiment has (part) cells.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	embodiment	has-part	corpus	Most embodiment has (part) corpi.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	embodiment	has-part	cytoplasm	Most embodiment has (part) cytoplasm.	-	y	n	n	person_n1	substance_n1	WordNet3.0
1.00	most	embodiment	has-part	head	Most embodiment has (part) heads.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	embodiment	has-part	human body	Most embodiment has (part) human bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	embodiment	has-part	leg	Most embodiment has (part) legs.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	embodiment	has-part	material body	Most embodiment has (part) material bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	embodiment	has-part	neck	Most embodiment has (part) necks.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	embodiment	has-part	nucleus	Most embodiment has (part) nuclei.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	embodiment	has-part	personality	Most embodiment has (part) personality.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	embodiment	has-part	plasma membrane	Most embodiment has (part) plasma membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	embodiment	has-part	section	Most embodiment has (part) sections.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	embodiment	has-part	vacuole	Most embodiment has (part) vacuoles.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	embryo	has-part	cell membrane	Most embryos have (part) cell membranes.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	embryo	has-part	cell	Most embryos have (part) cells.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	embryo	has-part	corpus	Most embryos have (part) corpi.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	embryo	has-part	cytoplasm	Most embryos have (part) cytoplasm.	-	y	n	n	plant_n2	substance_n1	WordNet3.0
1.00	most	embryo	has-part	nucleus	Most embryos have (part) nuclei.	-	y	n	n	plant_n2	body_part_n1	WordNet3.0
1.00	most	embryo	has-part	plant part	Most embryos have (part) plant parts.	-	y	n	n	plant_n2	plant_part_n1	WordNet3.0
1.00	most	embryo	has-part	plasma membrane	Most embryos have (part) plasma membranes.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	embryo	has-part	section	Most embryos have (part) sections.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	embryo	has-part	vacuole	Most embryos have (part) vacuoles.	-	y	n	n	plant_n2	body_part_n1	WordNet3.0
1.00	most	emperor	has-part	air sac	Most emperors have (part) air sacs.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	emperor	has-part	brain	Most emperors have (part) brains.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	emperor	has-part	carapace	Most emperors have (part) carapaces.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	emperor	has-part	cell membrane	Most emperors have (part) cell membranes.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	emperor	has-part	cell	Most emperors have (part) cells.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	emperor	has-part	corpus	Most emperors have (part) corpi.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	emperor	has-part	cytoplasm	Most emperors have (part) cytoplasm.	-	y	n	n	insect_n1	substance_n1	WordNet3.0
1.00	most	emperor	has-part	ear	Most emperors have (part) ears.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	emperor	has-part	face	Most emperors have (part) faces.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	emperor	has-part	flight feather	Most emperors have (part) flight feathers.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	emperor	has-part	head	Most emperors have (part) heads.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	emperor	has-part	nucleus	Most emperors have (part) nuclei.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	emperor	has-part	plasma membrane	Most emperors have (part) plasma membranes.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	emperor	has-part	quill feather	Most emperors have (part) quill feathers.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	emperor	has-part	section	Most emperors have (part) sections.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	emperor	has-part	shell	Most emperors have (part) shells.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	emperor	has-part	skull	Most emperors have (part) skulls.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	emperor	has-part	thorax	Most emperors have (part) thoraxes.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	emperor	has-part	vacuole	Most emperors have (part) vacuoles.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	emphysema	has-part	cough	Most emphysema has (part) coughs.	-	y	n	n	illness_n1	knowledge_n1	WordNet3.0
1.00	most	employee	has-part	arm	Most employees have (part) arms.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	employee	has-part	body substance	Most employees have (part) body substances.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	employee	has-part	cell membrane	Most employees have (part) cell membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	employee	has-part	cell	Most employees have (part) cells.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	employee	has-part	corpus	Most employees have (part) corpi.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	employee	has-part	cytoplasm	Most employees have (part) cytoplasm.	-	y	n	n	person_n1	substance_n1	WordNet3.0
1.00	most	employee	has-part	head	Most employees have (part) heads.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	employee	has-part	human body	Most employees have (part) human bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	employee	has-part	leg	Most employees have (part) legs.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	employee	has-part	material body	Most employees have (part) material bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	employee	has-part	neck	Most employees have (part) necks.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	employee	has-part	nucleus	Most employees have (part) nuclei.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	employee	has-part	personality	Most employees have (part) personality.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	employee	has-part	plasma membrane	Most employees have (part) plasma membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	employee	has-part	section	Most employees have (part) sections.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	employee	has-part	vacuole	Most employees have (part) vacuoles.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	encyclopedia	has-part	artwork	Most encyclopedias have (part) artwork.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	encyclopedia	has-part	cartoon	Most encyclopedias have (part) cartoons.	-	y	n	n	artifact_n1	message_n2	WordNet3.0
1.00	most	encyclopedia	has-part	chapter	Most encyclopedias have (part) chapters.	-	y	n	n	artifact_n1	auditory_communication_n1	WordNet3.0
1.00	most	encyclopedia	has-part	item	Most encyclopedias have (part) items.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	encyclopedia	has-part	page number	Most encyclopedias have (part) page numbers.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	encyclopedia	has-part	paragraph	Most encyclopedias have (part) paragraphs.	-	y	n	n	artifact_n1	written_language_n1	WordNet3.0
1.00	most	encyclopedia	has-part	section	Most encyclopedias have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	encyclopedia	has-part	word order	Most encyclopedias have (part) word order.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	endoderm	has-part	corpus	Most endoderms have (part) corpi.	-	y	n	n	body_part_n1	Thing	WordNet3.0
1.00	most	endometrium	has-part	corpus	Most endometriums have (part) corpi.	-	y	n	n	body_part_n1	Thing	WordNet3.0
1.00	most	endoskeleton	has-part	arm bone	Most endoskeletons have (part) arm bones.	-	y	n	n	body_part_n1	Thing	WordNet3.0
1.00	most	endoskeleton	has-part	backbone	Most endoskeletons have (part) backbones.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	endoskeleton	has-part	bone cell	Most endoskeletons have (part) bone cells.	-	y	n	n	body_part_n1	Thing	WordNet3.0
1.00	most	endoskeleton	has-part	corpus	Most endoskeletons have (part) corpi.	-	y	n	n	body_part_n1	Thing	WordNet3.0
1.00	most	endoskeleton	has-part	ground substance	Most endoskeletons have (part) ground substances.	-	y	n	n	body_part_n1	Thing	WordNet3.0
1.00	most	endoskeleton	has-part	hip socket	Most endoskeletons have (part) hip sockets.	-	y	n	n	body_part_n1	Thing	WordNet3.0
1.00	most	endoskeleton	has-part	joint	Most endoskeletons have (part) joints.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	endoskeleton	has-part	leg bone	Most endoskeletons have (part) leg bones.	-	y	n	n	body_part_n1	Thing	WordNet3.0
1.00	most	endoskeleton	has-part	limb	Most endoskeletons have (part) limbs.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	endoskeleton	has-part	marrow	Most endoskeletons have (part) marrow.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	endoskeleton	has-part	mast cell	Most endoskeletons have (part) mast cells.	-	y	n	n	body_part_n1	Thing	WordNet3.0
1.00	most	endoskeleton	has-part	pelvis	Most endoskeletons have (part) pelves.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	endoskeleton	has-part	rib cage	Most endoskeletons have (part) rib cages.	-	y	n	n	body_part_n1	Thing	WordNet3.0
1.00	most	endoskeleton	has-part	shoulder blade	Most endoskeletons have (part) shoulder blades.	-	y	n	n	body_part_n1	Thing	WordNet3.0
1.00	most	endoskeleton	has-part	shoulder bone	Most endoskeletons have (part) shoulder bones.	-	y	n	n	body_part_n1	Thing	WordNet3.0
1.00	most	endoskeleton	has-part	skull	Most endoskeletons have (part) skulls.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	endoskeleton	has-part	spine	Most endoskeletons have (part) spines.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	endoskeleton	has-part	sternum	Most endoskeletons have (part) sterna.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	endosperm	has-part	section	Most endosperms have (part) sections.	-	y	n	n	plant_part_n1	Thing	WordNet3.0
1.00	most	endospore	has-part	section	Most endospores have (part) sections.	-	y	n	n	plant_part_n1	Thing	WordNet3.0
1.00	most	engine	has-part	power train	Most engines have (part) power trains.	-	y	n	n	device_n1	Thing	WordNet3.0
1.00	most	engine	has-part	section	Most engines have (part) sections.	-	y	n	n	device_n1	Thing	WordNet3.0
1.00	most	engineer	has-part	arm	Most engineers have (part) arms.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	engineer	has-part	body substance	Most engineers have (part) body substances.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	engineer	has-part	cell membrane	Most engineers have (part) cell membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	engineer	has-part	cell	Most engineers have (part) cells.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	engineer	has-part	corpus	Most engineers have (part) corpi.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	engineer	has-part	cytoplasm	Most engineers have (part) cytoplasm.	-	y	n	n	person_n1	substance_n1	WordNet3.0
1.00	most	engineer	has-part	head	Most engineers have (part) heads.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	engineer	has-part	human body	Most engineers have (part) human bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	engineer	has-part	leg	Most engineers have (part) legs.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	engineer	has-part	material body	Most engineers have (part) material bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	engineer	has-part	neck	Most engineers have (part) necks.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	engineer	has-part	nucleus	Most engineers have (part) nuclei.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	engineer	has-part	personality	Most engineers have (part) personality.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	engineer	has-part	plasma membrane	Most engineers have (part) plasma membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	engineer	has-part	section	Most engineers have (part) sections.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	engineer	has-part	vacuole	Most engineers have (part) vacuoles.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	England	has-part	Berkshire	Most England has (part) Berkshire.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	England	has-part	Cornwall	Most England has (part) Cornwall.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	England	has-part	Cumbria	Most England has (part) Cumbria.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	England	has-part	Devon	Most England has (part) Devon.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	England	has-part	Essex	Most England has (part) Essex.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	England	has-part	Gloucestershire	Most England has (part) Gloucestershire.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	England	has-part	Hampshire	Most England has (part) Hampshire.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	England	has-part	Hertfordshire	Most England has (part) Hertfordshire.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	England	has-part	Kent	Most England has (part) Kent.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	England	has-part	Lancashire	Most England has (part) Lancashire.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	England	has-part	Leicestershire	Most England has (part) Leicestershire.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	England	has-part	Lincolnshire	Most England has (part) Lincolnshire.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	England	has-part	Northumberland	Most England has (part) Northumberland.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	England	has-part	Somerset	Most England has (part) Somerset.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	England	has-part	Sussex	Most England has (part) Sussex.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	England	has-part	Yorkshire	Most England has (part) Yorkshire.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	entertainer	has-part	arm	Most entertainers have (part) arms.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	entertainer	has-part	body substance	Most entertainers have (part) body substances.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entertainer	has-part	cell membrane	Most entertainers have (part) cell membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entertainer	has-part	cell	Most entertainers have (part) cells.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entertainer	has-part	corpus	Most entertainers have (part) corpi.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entertainer	has-part	cytoplasm	Most entertainers have (part) cytoplasm.	-	y	n	n	person_n1	substance_n1	WordNet3.0
1.00	most	entertainer	has-part	head	Most entertainers have (part) heads.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	entertainer	has-part	human body	Most entertainers have (part) human bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entertainer	has-part	leg	Most entertainers have (part) legs.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	entertainer	has-part	material body	Most entertainers have (part) material bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entertainer	has-part	neck	Most entertainers have (part) necks.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	entertainer	has-part	nucleus	Most entertainers have (part) nuclei.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	entertainer	has-part	personality	Most entertainers have (part) personality.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entertainer	has-part	plasma membrane	Most entertainers have (part) plasma membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entertainer	has-part	section	Most entertainers have (part) sections.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entertainer	has-part	vacuole	Most entertainers have (part) vacuoles.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	entomologist	has-part	arm	Most entomologists have (part) arms.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	entomologist	has-part	body substance	Most entomologists have (part) body substances.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entomologist	has-part	cell membrane	Most entomologists have (part) cell membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entomologist	has-part	cell	Most entomologists have (part) cells.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entomologist	has-part	corpus	Most entomologists have (part) corpi.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entomologist	has-part	cytoplasm	Most entomologists have (part) cytoplasm.	-	y	n	n	person_n1	substance_n1	WordNet3.0
1.00	most	entomologist	has-part	head	Most entomologists have (part) heads.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	entomologist	has-part	human body	Most entomologists have (part) human bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entomologist	has-part	leg	Most entomologists have (part) legs.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	entomologist	has-part	material body	Most entomologists have (part) material bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entomologist	has-part	neck	Most entomologists have (part) necks.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	entomologist	has-part	nucleus	Most entomologists have (part) nuclei.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	entomologist	has-part	personality	Most entomologists have (part) personality.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entomologist	has-part	plasma membrane	Most entomologists have (part) plasma membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entomologist	has-part	section	Most entomologists have (part) sections.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entomologist	has-part	vacuole	Most entomologists have (part) vacuoles.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	entrance	has-part	roadside	Most entrances have (part) readsides.	-	y	n	n	artifact_n1	location_n1	WordNet3.0
1.00	most	entrance	has-part	section	Most entrances have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	entrepreneur	has-part	arm	Most entrepreneurs have (part) arms.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	entrepreneur	has-part	body substance	Most entrepreneurs have (part) body substances.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	entrepreneur	has-part	cell membrane	Most entrepreneurs have (part) cell membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
