QStrength	Quantifier	Arg1	Pred	Arg2	Sentence	Score	Canonical?	Multiword?	Inferred?	Domain	Range	Provenance
1.00	most	daybreak	isa	cognition	Daybreak isa cognition.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	daybreak	isa	knowledge	Daybreak isa knowledge.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	daydream	isa	imagination	Daydream isa imagination.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	daylight	isa	period	Daylight isa period.	1.00	n	n	n	period_n1	period_n1	WordNet3.0
1.00	most	daytime	isa	period	Daytime isa period.	1.00	n	n	n	period_n1	period_n1	WordNet3.0
1.00	most	dearie	isa	individual	Dearie isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	dearie	isa	person	Dearie isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	dearie	isa	somebody	Dearie isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	dearie	isa	someone	Dearie isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	death	isa	alteration	Death isa alteration.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	debate	isa	auditory communication	Debate isa auditory communication.	1.00	n	n	n	auditory_communication_n1	auditory_communication_n1	WordNet3.0
1.00	most	debris	isa	garbage	Debris isa garbage.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	debris	isa	rubbish	Debris isa rubbish.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	debris	isa	trash	Debris isa trash.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	debt	isa	state	Debt isa state.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	decade	isa	period	Decade isa period.	1.00	n	n	n	period_n1	period_n1	WordNet3.0
1.00	most	decagram	isa	unit	Decagram isa unit.	1.00	n	n	n	definite_quantity_n1	definite_quantity_n1	WordNet3.0
1.00	most	decapod	isa	arthropod	Decapod isa arthropod.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	decay	isa	process	Decay isa process.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	decease	isa	alteration	Decease isa alteration.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	deceased	isa	individual	Deceased isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	deceased	isa	person	Deceased isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	deceased	isa	somebody	Deceased isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	deceased	isa	someone	Deceased isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	deceit	isa	quality	Deceit isa quality.	1.00	n	n	n	quality_n1	quality_n1	WordNet3.0
1.00	most	December	isa	month	December isa month.	1.00	n	n	n	period_n1	period_n1	WordNet3.0
1.00	most	deception	isa	statement	Deception isa statement.	1.00	n	n	n	message_n2	message_n2	WordNet3.0
1.00	most	decision	isa	judgment	Decision isa judgment.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	deck	isa	platform	Deck isa platform.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	deck	isa	structure	Deck isa structure.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	decomposition	isa	decay	Decomposition isa decay.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	decoration	isa	artifact	Decoration isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	decoy	isa	device	Decoy isa device.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	deduction	isa	inference	Deduction isa inference.	1.00	n	n	n	process_n2	process_n2	WordNet3.0
1.00	most	deduction	isa	payment	Deduction isa payment.	1.00	n	n	n	process_n2	Thing	WordNet3.0
1.00	most	deer	isa	ungulate	Deer isa ungulate.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	default	isa	alternative	Default isa alternative.	1.00	n	n	n	process_n2	process_n2	WordNet3.0
1.00	most	default	isa	option	Default isa option.	1.00	n	n	n	process_n2	process_n2	WordNet3.0
1.00	most	defect	isa	imperfection	Defect isa imperfection.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	defence	isa	organization	Defence isa organization.	1.00	n	n	n	social_group_n1	social_group_n1	WordNet3.0
1.00	most	defender	isa	individual	Defender isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	defender	isa	person	Defender isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	defender	isa	somebody	Defender isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	defender	isa	someone	Defender isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	defense	isa	protection	Defense isa protection.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	deficiency	isa	condition	Deficiency isa condition.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	deficit	isa	amount	Deficit isa amount.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	definite quantity	isa	quantity	Definite quantity isa quantity.	1.00	n	n	n	definite_quantity_n1	Thing	WordNet3.0
1.00	most	definition	isa	explanation	Definition isa explanation.	1.00	n	n	n	message_n2	message_n2	WordNet3.0
1.00	most	deflation	isa	erosion	Deflation isa erosion.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	deforestation	isa	removal	Deforestation isa removal.	1.00	n	n	n	action_n1	action_n1	WordNet3.0
1.00	most	deformity	isa	condition	Deformity isa condition.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	degenerate	isa	individual	Degenerate isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	degenerate	isa	person	Degenerate isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	degenerate	isa	somebody	Degenerate isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	degenerate	isa	someone	Degenerate isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	degeneration	isa	process	Degeneration isa process.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	degradation	isa	action	Degradation isa action.	1.00	n	n	n	action_n1	action_n1	WordNet3.0
1.00	most	degree	isa	property	Degree isa property.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	dehydration	isa	dryness	Dehydration isa dryness.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	deinonychus	isa	theropod	Deinonychus isa theropod.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	Delaware	isa	thing	Delaware isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	deletion	isa	removal	Deletion isa removal.	1.00	n	n	n	action_n1	action_n1	WordNet3.0
1.00	most	delicacy	isa	nourishment	Delicacy isa nourishment.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	delicacy	isa	sustenance	Delicacy isa sustenance.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	delight	isa	pleasure	Delight isa pleasure.	1.00	n	n	n	feeling_n1	feeling_n1	WordNet3.0
1.00	most	delivery	isa	transportation	Delivery isa transportation.	1.00	n	n	n	action_n1	action_n1	WordNet3.0
1.00	most	delta	isa	formation	Delta isa formation.	1.00	n	n	n	formation_n5	formation_n5	WordNet3.0
1.00	most	delta	isa	sediment	Delta isa sediment.	1.00	n	n	n	formation_n5	Thing	WordNet3.0
1.00	most	deluge	isa	phenomenon	Deluge isa phenomenon.	1.00	n	n	n	phenomenon_n1	phenomenon_n1	WordNet3.0
1.00	most	demography	isa	science	Demography isa science.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	demoiselle	isa	girl	Demoiselle isa girl.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	demolition	isa	happening	Demolition isa happening.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	demolition	isa	occurrence	Demolition isa occurrence.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	demonstration	isa	entertainment	Demonstration isa entertainment.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	den	isa	habitat	Den isa habitat.	1.00	n	n	n	location_n1	location_n1	WordNet3.0
1.00	most	dendrite	isa	fiber	Dendrite isa fiber.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	dendrite	isa	fibre	Dendrite isa fibre.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	denial	isa	event	Denial isa event.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	denim	isa	clothes	Denim isa clothes.	1.00	n	n	n	clothing_n1	clothing_n1	WordNet3.0
1.00	most	denim	isa	clothing	Denim isa clothing.	1.00	n	n	n	clothing_n1	clothing_n1	WordNet3.0
1.00	most	denim	isa	garment	Denim isa garment.	1.00	n	n	n	clothing_n1	clothing_n1	WordNet3.0
1.00	most	Denmark	isa	thing	Denmark isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	density	isa	property	Density isa property.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	dentist	isa	adult	Dentist isa adult.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	dentistry	isa	medicine	Dentistry isa medicine.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	Denver	isa	thing	Denver isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	deoxyribose	isa	carbohydrate	Deoxyribose isa carbohydrate.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	department	isa	organization	Department isa organization.	1.00	n	n	n	social_group_n1	social_group_n1	WordNet3.0
1.00	most	departure	isa	event	Departure isa event.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	dependence	isa	state	Dependence isa state.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	dependency	isa	state	Dependency isa state.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	depiction	isa	description	Depiction isa description.	1.00	n	n	n	message_n2	message_n2	WordNet3.0
1.00	most	depletion	isa	reduction	Depletion isa reduction.	1.00	n	n	n	action_n1	action_n1	WordNet3.0
1.00	most	deposition	isa	accumulation	Deposition isa accumulation.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	depression	isa	condition	Depression isa condition.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	depth	isa	magnitude	Depth isa magnitude.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	deputy	isa	defender	Deputy isa defender.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	deputy	isa	guardian	Deputy isa guardian.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	dermis	isa	stratum	Dermis isa stratum.	1.00	n	n	n	location_n1	location_n1	WordNet3.0
1.00	most	descendant	isa	relative	Descendant isa relative.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	descent	isa	motion	Descent isa motion.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	description	isa	statement	Description isa statement.	1.00	n	n	n	message_n2	message_n2	WordNet3.0
1.00	most	desert	isa	biome	Desert isa biome.	1.00	n	n	n	biome_n1	biome_n1	WordNet3.0
1.00	most	desert	isa	tract	Desert isa tract.	1.00	n	n	n	biome_n1	location_n1	WordNet3.0
1.00	most	design	isa	creation	Design isa creation.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	designation	isa	part	Designation isa part.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	designation	isa	portion	Designation isa portion.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	designer	isa	specialist	Designer isa specialist.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	desirability	isa	goodness	Desirability isa goodness.	1.00	n	n	n	quality_n1	quality_n1	WordNet3.0
1.00	most	desire	isa	feeling	Desire isa feeling.	1.00	n	n	n	feeling_n1	feeling_n1	WordNet3.0
1.00	most	desk	isa	table	Desk isa table.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	despair	isa	condition	Despair isa condition.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	desperation	isa	condition	Desperation isa condition.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	despite	isa	feeling	Despite isa feeling.	1.00	n	n	n	feeling_n1	feeling_n1	WordNet3.0
1.00	most	dessert	isa	nourishment	Dessert isa nourishment.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	dessert	isa	sustenance	Dessert isa sustenance.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	destination	isa	region	Destination isa region.	1.00	n	n	n	location_n1	location_n1	WordNet3.0
1.00	most	destruction	isa	action	Destruction isa action.	1.00	n	n	n	action_n1	action_n1	WordNet3.0
1.00	most	detail	isa	fact	Detail isa fact.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	detection	isa	cognition	Detection isa cognition.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	detection	isa	knowledge	Detection isa knowledge.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	detective	isa	cop	Detective isa cop.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	detective	isa	policeman	Detective isa policeman.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	detector	isa	device	Detector isa device.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	deterioration	isa	condition	Deterioration isa condition.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	determinant	isa	cognition	Determinant isa cognition.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	determinant	isa	knowledge	Determinant isa knowledge.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	determination	isa	discovery	Determination isa discovery.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	deterrent	isa	cognition	Deterrent isa cognition.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	deterrent	isa	knowledge	Deterrent isa knowledge.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	detritus	isa	garbage	Detritus isa garbage.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	detritus	isa	rubbish	Detritus isa rubbish.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	detritus	isa	trash	Detritus isa trash.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	developer	isa	individual	Developer isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	developer	isa	person	Developer isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	developer	isa	somebody	Developer isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	developer	isa	someone	Developer isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	development	isa	process	Development isa process.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	deviation	isa	variation	Deviation isa variation.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	device	isa	instrumentality	Device isa instrumentality.	1.00	n	n	n	device_n1	artifact_n1	WordNet3.0
1.00	most	devil	isa	belief	Devil isa belief.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	Devon	isa	thing	Devon isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	dew	isa	phenomenon	Dew isa phenomenon.	1.00	n	n	n	phenomenon_n1	phenomenon_n1	WordNet3.0
1.00	most	dhole	isa	mammal	Dhole isa mammal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	diabetes	isa	disease	Diabetes isa disease.	1.00	n	n	n	illness_n1	illness_n1	WordNet3.0
1.00	most	diagnosis	isa	identification	Diagnosis isa identification.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	diagram	isa	artifact	Diagram isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	dialysis	isa	analysis	Dialysis isa analysis.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	diameter	isa	length	Diameter isa length.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	diamond	isa	jewel	Diamond isa jewel.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	diamondback	isa	rattlesnake	Diamondback isa rattlesnake.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	diaper	isa	garment	Diaper isa garment.	1.00	n	n	n	clothing_n1	clothing_n1	WordNet3.0
1.00	most	diaphragm	isa	body part	Diaphragm isa body part.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	diaphragm	isa	tissue	Diaphragm isa tissue.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	diarrhea	isa	symptom	Diarrhea isa symptom.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	diarrhoea	isa	symptom	Diarrhoea isa symptom.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	diary	isa	written language	Diary isa written language.	1.00	n	n	n	written_language_n1	written_language_n1	WordNet3.0
1.00	most	diatom	isa	alga	Diatom isa alga.	1.00	n	n	n	microorganism_n1	microorganism_n1	WordNet3.0
1.00	most	diatom	isa	algae	Diatom isa algae.	1.00	n	n	n	microorganism_n1	microorganism_n1	WordNet3.0
1.00	most	diatom	isa	phytoplankton	Diatom isa phytoplankton.	1.00	n	n	n	microorganism_n1	plant_n2	WordNet3.0
1.00	most	dice	isa	block	Dice isa block.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	dicotyledon	isa	angiosperm	Dicotyledon isa angiosperm.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	dictator	isa	speaker	Dictator isa speaker.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	dictionary	isa	book	Dictionary isa book.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	diet	isa	food	Diet isa food.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	diet	isa	nutrient	Diet isa nutrient.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	difference	isa	quality	Difference isa quality.	1.00	n	n	n	quality_n1	quality_n1	WordNet3.0
1.00	most	differentiation	isa	cognition	Differentiation isa cognition.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	differentiation	isa	knowledge	Differentiation isa knowledge.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	difficulty	isa	exertion	Difficulty isa exertion.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	diffraction	isa	phenomenon	Diffraction isa phenomenon.	1.00	n	n	n	phenomenon_n1	phenomenon_n1	WordNet3.0
1.00	most	diffusion	isa	process	Diffusion isa process.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	digestion	isa	process	Digestion isa process.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	digger	isa	workman	Digger isa workman.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	digit	isa	definite quantity	Digit isa definite quantity.	1.00	n	n	n	definite_quantity_n1	definite_quantity_n1	WordNet3.0
1.00	most	dilation	isa	discussion	Dilation isa discussion.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	dill	isa	herb	Dill isa herb.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	dilution	isa	mixture	Dilution isa mixture.	1.00	n	n	n	substance_n1	substance_n1	WordNet3.0
1.00	most	dime	isa	coin	Dime isa coin.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	dimension	isa	magnitude	Dimension isa magnitude.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	dimetrodon	isa	synapsid	Dimetrodon isa synapsid.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	dimorphism	isa	phenomenon	Dimorphism isa phenomenon.	1.00	n	n	n	phenomenon_n1	phenomenon_n1	WordNet3.0
1.00	most	din	isa	noise	Din isa noise.	1.00	n	n	n	sound_n4	sound_n4	WordNet3.0
1.00	most	diner	isa	eater	Diner isa eater.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	dinghy	isa	boat	Dinghy isa boat.	1.00	n	n	n	transport_n1	transport_n1	WordNet3.0
1.00	most	dingo	isa	mammal	Dingo isa mammal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	dinner	isa	meal	Dinner isa meal.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	dinoflagellate	isa	protozoan	Dinoflagellate isa protozoan.	1.00	n	n	n	microorganism_n1	microorganism_n1	WordNet3.0
1.00	most	dinosaur	isa	reptile	Dinosaur isa reptile.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	diode	isa	device	Diode isa device.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	diorite	isa	material	Diorite isa material.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	diorite	isa	stuff	Diorite isa stuff.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	dioxide	isa	oxide	Dioxide isa oxide.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	dipper	isa	vessel	Dipper isa vessel.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	direction	isa	relation	Direction isa relation.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	director	isa	administrator	Director isa administrator.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	dirk	isa	weapon	Dirk isa weapon.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	dirt	isa	earth	Dirt isa earth.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	disability	isa	condition	Disability isa condition.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	disadvantage	isa	badness	Disadvantage isa badness.	1.00	n	n	n	quality_n1	quality_n1	WordNet3.0
1.00	most	disappearance	isa	departure	Disappearance isa departure.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	disaster	isa	luck	Disaster isa luck.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	disbelief	isa	doubt	Disbelief isa doubt.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	disc	isa	device	Disc isa device.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	discharge	isa	happening	Discharge isa happening.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	discharge	isa	occurrence	Discharge isa occurrence.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	disco	isa	ballroom	Disco isa ballroom.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	discourse	isa	part	Discourse isa part.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	discourse	isa	portion	Discourse isa portion.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	discovery	isa	event	Discovery isa event.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	discrepancy	isa	difference	Discrepancy isa difference.	1.00	n	n	n	quality_n1	quality_n1	WordNet3.0
1.00	most	discussion	isa	communication	Discussion isa communication.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	disease	isa	illness	Disease isa illness.	1.00	n	n	n	illness_n1	illness_n1	WordNet3.0
1.00	most	disease	isa	sickness	Disease isa sickness.	1.00	n	n	n	illness_n1	illness_n1	WordNet3.0
1.00	most	disguise	isa	appearance	Disguise isa appearance.	1.00	n	n	n	quality_n1	quality_n1	WordNet3.0
1.00	most	dish	isa	container	Dish isa container.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
